lat,lon,prospectivity_rank,rank_sd,uncertainty,applicability,data_status,known_mn_record_in_cell,indian_government_mn_evidence_in_cell
22.405,79.745,2.3,7.3,MODERATE,HIGH,OK,0,0
22.405,79.755,4.9,12.6,HIGH,HIGH,OK,0,0
22.405,79.765,3.2,10.1,HIGH,HIGH,OK,0,0
22.405,79.775,4.0,11.7,HIGH,HIGH,OK,0,0
22.405,79.785,4.5,9.1,MODERATE,HIGH,OK,0,0
22.405,79.795,1.2,5.2,MODERATE,HIGH,OK,0,0
22.405,79.805,8.6,15.1,HIGH,HIGH,OK,0,0
22.405,79.815,10.2,15.0,HIGH,HIGH,OK,0,0
22.405,79.825,11.8,15.8,HIGH,HIGH,OK,0,0
22.405,79.835,2.7,5.9,MODERATE,HIGH,OK,0,0
22.405,79.845,21.2,13.1,HIGH,HIGH,OK,0,0
22.405,79.855,43.2,14.0,HIGH,HIGH,OK,0,0
22.405,79.865,13.2,15.7,HIGH,HIGH,OK,0,0
22.405,79.875,14.9,15.1,HIGH,HIGH,OK,0,0
22.405,79.885,4.2,8.9,MODERATE,HIGH,OK,0,0
22.405,79.895,14.5,18.3,HIGH,HIGH,OK,0,0
22.405,79.905,0.4,4.1,LOW,HIGH,OK,0,0
22.405,79.915,4.0,8.5,MODERATE,HIGH,OK,0,0
22.405,79.925,10.5,10.1,HIGH,HIGH,OK,0,0
22.405,79.935,1.4,5.4,MODERATE,HIGH,OK,0,0
22.405,79.945,1.6,6.2,MODERATE,HIGH,OK,0,0
22.405,79.955,2.2,8.6,MODERATE,HIGH,OK,0,0
22.405,79.965,0.2,3.4,LOW,HIGH,OK,0,0
22.405,79.975,3.2,9.8,MODERATE,HIGH,OK,0,0
22.405,79.985,0.9,4.0,LOW,HIGH,OK,0,0
22.405,79.995,39.1,18.2,HIGH,HIGH,OK,0,0
22.405,80.005,42.0,20.7,HIGH,HIGH,OK,0,0
22.405,80.015,34.3,13.9,HIGH,HIGH,OK,0,0
22.405,80.025,18.6,10.8,HIGH,HIGH,OK,0,0
22.405,80.035,21.4,17.1,HIGH,HIGH,OK,0,0
22.405,80.045,18.5,14.1,HIGH,HIGH,OK,0,0
22.405,80.055,15.8,12.9,HIGH,HIGH,OK,0,0
22.405,80.065,24.9,14.7,HIGH,HIGH,OK,0,0
22.405,80.075,15.1,14.7,HIGH,HIGH,OK,0,0
22.405,80.085,38.6,13.3,HIGH,HIGH,OK,0,0
22.405,80.095,65.0,14.9,HIGH,HIGH,OK,0,0
22.405,80.105,30.9,15.2,HIGH,HIGH,OK,0,0
22.405,80.115,0.9,7.8,MODERATE,HIGH,OK,0,0
22.405,80.125,9.4,12.5,HIGH,HIGH,OK,0,0
22.405,80.135,37.8,20.4,HIGH,HIGH,OK,0,0
22.405,80.145,60.3,20.3,HIGH,HIGH,OK,0,0
22.405,80.155,53.4,21.5,HIGH,HIGH,OK,0,0
22.405,80.165,45.7,19.0,HIGH,HIGH,OK,0,0
22.405,80.175,50.0,24.7,HIGH,HIGH,OK,0,0
22.405,80.185,46.6,17.7,HIGH,HIGH,OK,0,0
22.405,80.195,29.7,16.5,HIGH,HIGH,OK,0,0
22.405,80.205,20.3,15.1,HIGH,HIGH,OK,0,0
22.405,80.215,31.1,16.0,HIGH,HIGH,OK,0,0
22.405,80.225,47.6,20.2,HIGH,HIGH,OK,0,0
22.405,80.235,35.3,16.9,HIGH,HIGH,OK,0,0
22.405,80.245,9.9,11.3,HIGH,HIGH,OK,0,0
22.405,80.255,42.0,18.8,HIGH,HIGH,OK,0,0
22.405,80.265,49.1,15.0,HIGH,HIGH,OK,0,0
22.405,80.275,57.1,15.7,HIGH,HIGH,OK,0,0
22.405,80.285,9.6,8.4,MODERATE,HIGH,OK,0,0
22.405,80.295,12.7,13.0,HIGH,HIGH,OK,0,0
22.405,80.305,27.0,15.5,HIGH,HIGH,OK,0,0
22.405,80.315,13.9,10.7,HIGH,HIGH,OK,0,0
22.405,80.325,47.9,18.4,HIGH,HIGH,OK,0,0
22.405,80.335,68.5,17.8,HIGH,HIGH,OK,0,0
22.405,80.345,52.6,20.3,HIGH,HIGH,OK,0,0
22.405,80.355,45.6,21.5,HIGH,HIGH,OK,0,0
22.405,80.365,19.9,18.7,HIGH,HIGH,OK,0,0
22.405,80.375,23.4,19.3,HIGH,HIGH,OK,0,0
22.405,80.385,60.9,16.0,HIGH,HIGH,OK,0,0
22.405,80.395,68.2,18.0,HIGH,HIGH,OK,0,0
22.405,80.405,80.4,13.9,HIGH,HIGH,OK,0,0
22.405,80.415,58.1,18.8,HIGH,HIGH,OK,0,0
22.405,80.425,21.4,14.4,HIGH,HIGH,OK,0,0
22.405,80.435,54.9,25.0,HIGH,HIGH,OK,0,0
22.405,80.445,68.2,16.9,HIGH,HIGH,OK,0,0
22.405,80.455,64.2,12.5,HIGH,HIGH,OK,0,0
22.405,80.465,76.2,26.2,HIGH,HIGH,OK,0,0
22.405,80.475,67.5,27.4,HIGH,HIGH,OK,0,0
22.405,80.485,54.6,21.2,HIGH,HIGH,OK,0,0
22.405,80.495,63.7,11.3,HIGH,HIGH,OK,0,0
22.405,80.505,73.1,7.2,MODERATE,HIGH,OK,0,0
22.405,80.515,78.0,9.1,MODERATE,HIGH,OK,0,0
22.405,80.525,73.6,11.0,HIGH,HIGH,OK,0,0
22.405,80.535,75.2,15.5,HIGH,HIGH,OK,0,0
22.405,80.545,80.7,14.3,HIGH,HIGH,OK,0,0
22.405,80.555,80.3,14.8,HIGH,HIGH,OK,0,0
22.405,80.565,90.0,8.5,MODERATE,MODERATE,OK,0,0
22.405,80.575,71.9,21.1,HIGH,HIGH,OK,0,0
22.405,80.585,84.5,9.3,MODERATE,HIGH,OK,0,0
22.405,80.595,71.9,17.0,HIGH,HIGH,OK,0,0
22.405,80.605,90.7,8.1,MODERATE,HIGH,OK,0,0
22.405,80.615,80.6,11.5,HIGH,HIGH,OK,0,0
22.405,80.625,89.6,8.6,MODERATE,HIGH,OK,0,0
22.405,80.635,90.3,6.3,MODERATE,HIGH,OK,0,0
22.405,80.645,94.1,6.6,MODERATE,HIGH,OK,0,0
22.405,80.655,77.4,11.0,HIGH,HIGH,OK,0,0
22.405,80.665,77.7,11.9,HIGH,HIGH,OK,0,0
22.405,80.675,75.4,10.1,HIGH,HIGH,OK,0,0
22.405,80.685,75.0,12.9,HIGH,HIGH,OK,0,0
22.405,80.695,28.7,15.6,HIGH,HIGH,OK,0,0
22.405,80.705,18.6,12.4,HIGH,HIGH,OK,0,0
22.405,80.715,50.5,13.5,HIGH,HIGH,OK,0,0
22.405,80.725,55.8,14.5,HIGH,HIGH,OK,0,0
22.405,80.735,26.0,12.2,HIGH,HIGH,OK,0,0
22.405,80.745,27.5,10.2,HIGH,HIGH,OK,0,0
22.405,80.755,62.8,14.2,HIGH,HIGH,OK,0,0
22.405,80.765,84.2,18.6,HIGH,HIGH,OK,0,0
22.405,80.775,80.9,15.6,HIGH,HIGH,OK,0,0
22.405,80.785,95.5,6.3,MODERATE,HIGH,OK,0,0
22.405,80.795,89.7,5.1,MODERATE,HIGH,OK,0,0
22.405,80.805,55.1,15.3,HIGH,HIGH,OK,0,0
22.405,80.815,67.8,17.7,HIGH,HIGH,OK,0,0
22.405,80.825,73.6,18.8,HIGH,HIGH,OK,0,0
22.405,80.835,65.6,16.5,HIGH,HIGH,OK,0,0
22.405,80.845,79.8,10.3,HIGH,HIGH,OK,0,0
22.405,80.855,76.6,10.5,HIGH,HIGH,OK,0,0
22.405,80.865,78.1,18.3,HIGH,HIGH,OK,0,0
22.405,80.875,95.8,20.3,HIGH,HIGH,OK,0,0
22.405,80.885,92.0,8.6,MODERATE,HIGH,OK,0,0
22.405,80.895,82.1,8.8,MODERATE,HIGH,OK,0,0
22.405,80.905,83.9,17.8,HIGH,HIGH,OK,0,0
22.405,80.915,78.8,14.3,HIGH,HIGH,OK,0,0
22.405,80.925,71.5,19.6,HIGH,HIGH,OK,0,0
22.405,80.935,85.9,5.6,MODERATE,HIGH,OK,0,0
22.405,80.945,56.5,23.9,HIGH,HIGH,OK,0,0
22.405,80.955,77.9,18.0,HIGH,HIGH,OK,0,0
22.405,80.965,94.3,6.5,MODERATE,HIGH,OK,0,0
22.405,80.975,94.2,9.5,MODERATE,MODERATE,OK,0,0
22.405,80.985,91.5,10.3,HIGH,MODERATE,OK,0,0
22.405,80.995,96.7,5.1,MODERATE,MODERATE,OK,0,0
22.415,78.505,71.2,20.2,HIGH,HIGH,OK,0,0
22.415,78.515,69.1,14.5,HIGH,HIGH,OK,0,0
22.415,78.525,8.9,11.7,HIGH,HIGH,OK,0,0
22.415,78.535,9.3,12.9,HIGH,HIGH,OK,0,0
22.415,78.545,4.8,8.8,MODERATE,HIGH,OK,0,0
22.415,78.555,1.2,5.2,MODERATE,HIGH,OK,0,0
22.415,78.565,5.0,11.2,HIGH,HIGH,OK,0,0
22.415,78.575,2.9,9.7,MODERATE,HIGH,OK,0,0
22.415,78.585,1.0,5.5,MODERATE,HIGH,OK,0,0
22.415,78.595,52.3,18.6,HIGH,HIGH,OK,0,0
22.415,78.605,15.5,13.4,HIGH,HIGH,OK,0,0
22.415,78.615,15.4,16.4,HIGH,HIGH,OK,0,0
22.415,78.625,58.7,19.7,HIGH,HIGH,OK,0,0
22.415,78.635,53.3,14.0,HIGH,HIGH,OK,0,0
22.415,78.645,70.6,13.3,HIGH,HIGH,OK,0,0
22.415,78.655,53.4,12.9,HIGH,HIGH,OK,0,0
22.415,78.665,48.1,12.4,HIGH,HIGH,OK,0,0
22.415,78.675,54.3,14.9,HIGH,MODERATE,OK,0,0
22.415,78.685,52.1,17.7,HIGH,MODERATE,OK,0,0
22.415,78.695,54.6,16.2,HIGH,HIGH,OK,0,0
22.415,78.705,64.0,7.1,MODERATE,HIGH,OK,0,0
22.415,78.715,87.6,9.0,MODERATE,HIGH,OK,0,0
22.415,78.725,60.0,10.3,HIGH,MODERATE,OK,0,0
22.415,78.735,47.0,11.1,HIGH,MODERATE,OK,0,0
22.415,78.745,45.4,16.7,HIGH,HIGH,OK,0,0
22.415,78.755,29.2,17.0,HIGH,HIGH,OK,0,0
22.415,78.765,32.5,18.0,HIGH,MODERATE,OK,0,0
22.415,78.775,55.8,12.7,HIGH,LOW,OK,0,0
22.415,78.785,46.4,20.6,HIGH,HIGH,OK,0,0
22.415,78.795,40.7,13.4,HIGH,HIGH,OK,0,0
22.415,78.805,55.0,14.8,HIGH,MODERATE,OK,0,0
22.415,78.815,40.2,18.8,HIGH,MODERATE,OK,0,0
22.415,78.825,40.7,14.3,HIGH,MODERATE,OK,0,0
22.415,78.835,23.0,13.7,HIGH,HIGH,OK,0,0
22.415,78.845,15.0,10.5,HIGH,HIGH,OK,0,0
22.415,78.855,12.3,10.4,HIGH,HIGH,OK,0,0
22.415,78.865,14.7,11.3,HIGH,MODERATE,OK,0,0
22.415,78.875,26.9,11.8,HIGH,MODERATE,OK,0,0
22.415,78.885,37.3,13.6,HIGH,MODERATE,OK,0,0
22.415,78.895,11.5,8.0,MODERATE,MODERATE,OK,0,0
22.415,78.905,6.7,6.8,MODERATE,HIGH,OK,0,0
22.415,78.915,10.7,10.3,HIGH,HIGH,OK,0,0
22.415,78.925,7.0,5.8,MODERATE,HIGH,OK,0,0
22.415,78.935,10.9,10.2,HIGH,HIGH,OK,0,0
22.415,78.945,17.3,10.0,MODERATE,MODERATE,OK,0,0
22.415,78.955,9.3,11.1,HIGH,HIGH,OK,0,0
22.415,78.965,6.3,9.5,MODERATE,HIGH,OK,0,0
22.415,78.975,11.4,10.8,HIGH,HIGH,OK,0,0
22.415,78.985,14.5,11.7,HIGH,HIGH,OK,0,0
22.415,78.995,6.3,7.0,MODERATE,HIGH,OK,0,0
22.415,79.005,21.0,8.0,MODERATE,HIGH,OK,0,0
22.415,79.015,8.8,8.3,MODERATE,HIGH,OK,0,0
22.415,79.025,10.5,8.7,MODERATE,HIGH,OK,0,0
22.415,79.035,27.6,11.6,HIGH,HIGH,OK,0,0
22.415,79.045,6.4,8.1,MODERATE,HIGH,OK,0,0
22.415,79.055,10.1,10.3,HIGH,HIGH,OK,0,0
22.415,79.065,3.3,5.3,MODERATE,HIGH,OK,0,0
22.415,79.075,6.2,7.8,MODERATE,HIGH,OK,0,0
22.415,79.085,3.5,6.5,MODERATE,HIGH,OK,0,0
22.415,79.095,4.9,7.0,MODERATE,HIGH,OK,0,0
22.415,79.105,6.9,8.2,MODERATE,HIGH,OK,0,0
22.415,79.115,11.9,10.8,HIGH,HIGH,OK,0,0
22.415,79.125,12.4,10.7,HIGH,HIGH,OK,0,0
22.415,79.135,8.8,10.8,HIGH,HIGH,OK,0,0
22.415,79.145,12.9,11.5,HIGH,HIGH,OK,0,0
22.415,79.155,7.7,10.6,HIGH,HIGH,OK,0,0
22.415,79.165,7.3,7.9,MODERATE,HIGH,OK,0,0
22.415,79.175,9.8,12.5,HIGH,HIGH,OK,0,0
22.415,79.185,9.8,11.8,HIGH,HIGH,OK,0,0
22.415,79.195,14.2,11.2,HIGH,HIGH,OK,0,0
22.415,79.205,67.3,19.2,HIGH,LOW,OK,0,0
22.415,79.215,5.9,7.6,MODERATE,HIGH,OK,0,0
22.415,79.225,7.2,8.0,MODERATE,HIGH,OK,0,0
22.415,79.235,16.7,13.7,HIGH,HIGH,OK,0,0
22.415,79.245,40.7,20.1,HIGH,HIGH,OK,0,0
22.415,79.255,19.6,13.1,HIGH,HIGH,OK,0,0
22.415,79.265,12.7,11.2,HIGH,HIGH,OK,0,0
22.415,79.275,27.4,11.8,HIGH,HIGH,OK,0,0
22.415,79.285,11.2,10.0,MODERATE,HIGH,OK,0,0
22.415,79.295,20.0,11.9,HIGH,HIGH,OK,0,0
22.415,79.305,26.6,14.2,HIGH,HIGH,OK,0,0
22.415,79.315,27.6,11.3,HIGH,HIGH,OK,0,0
22.415,79.325,17.9,14.3,HIGH,HIGH,OK,0,0
22.415,79.335,13.2,6.6,MODERATE,HIGH,OK,0,0
22.415,79.345,14.7,9.8,MODERATE,HIGH,OK,0,0
22.415,79.355,26.5,11.8,HIGH,HIGH,OK,0,0
22.415,79.365,38.9,13.9,HIGH,HIGH,OK,0,0
22.415,79.375,47.6,19.9,HIGH,HIGH,OK,0,0
22.415,79.385,45.6,11.8,HIGH,MODERATE,OK,0,0
22.415,79.395,49.9,13.3,HIGH,MODERATE,OK,0,0
22.415,79.405,45.7,12.9,HIGH,HIGH,OK,0,0
22.415,79.415,62.3,21.0,HIGH,HIGH,OK,0,0
22.415,79.425,75.0,21.3,HIGH,HIGH,OK,0,0
22.415,79.435,45.2,16.0,HIGH,HIGH,OK,0,0
22.415,79.445,36.2,9.4,MODERATE,HIGH,OK,0,0
22.415,79.455,86.2,12.3,HIGH,HIGH,OK,0,0
22.415,79.465,52.5,21.6,HIGH,HIGH,OK,0,0
22.415,79.475,74.6,19.4,HIGH,HIGH,OK,0,0
22.415,79.485,77.9,12.6,HIGH,HIGH,OK,0,0
22.415,79.495,83.8,15.2,HIGH,HIGH,OK,0,0
22.415,79.505,4.7,5.7,MODERATE,HIGH,OK,0,0
22.415,79.515,67.2,20.6,HIGH,HIGH,OK,0,0
22.415,79.525,68.9,20.9,HIGH,HIGH,OK,0,0
22.415,79.535,68.4,21.1,HIGH,HIGH,OK,0,0
22.415,79.545,35.4,16.5,HIGH,HIGH,OK,0,0
22.415,79.555,23.3,13.7,HIGH,HIGH,OK,0,0
22.415,79.565,60.2,18.2,HIGH,HIGH,OK,0,0
22.415,79.575,58.8,14.0,HIGH,HIGH,OK,0,0
22.415,79.585,72.8,20.9,HIGH,HIGH,OK,0,0
22.415,79.595,69.8,17.5,HIGH,HIGH,OK,0,0
22.415,79.605,50.8,21.4,HIGH,HIGH,OK,0,0
22.415,79.615,22.4,13.2,HIGH,HIGH,OK,0,0
22.415,79.625,15.7,14.6,HIGH,HIGH,OK,0,0
22.415,79.635,13.6,14.9,HIGH,HIGH,OK,0,0
22.415,79.645,11.0,14.2,HIGH,HIGH,OK,0,0
22.415,79.655,8.0,13.8,HIGH,HIGH,OK,0,0
22.415,79.665,8.8,12.9,HIGH,HIGH,OK,0,0
22.415,79.675,3.5,6.1,MODERATE,HIGH,OK,0,0
22.415,79.685,46.3,17.4,HIGH,HIGH,OK,0,0
22.415,79.695,5.7,10.1,HIGH,HIGH,OK,0,0
22.415,79.705,3.0,8.6,MODERATE,HIGH,OK,0,0
22.415,79.715,2.2,8.9,MODERATE,HIGH,OK,0,0
22.415,79.725,4.0,9.9,MODERATE,HIGH,OK,0,0
22.415,79.735,4.5,12.8,HIGH,HIGH,OK,0,0
22.415,79.745,0.3,4.4,LOW,HIGH,OK,0,0
22.415,79.755,0.2,3.1,LOW,HIGH,OK,0,0
22.415,79.765,4.8,10.0,HIGH,HIGH,OK,0,0
22.415,79.775,10.2,11.9,HIGH,HIGH,OK,0,0
22.415,79.785,4.0,13.4,HIGH,HIGH,OK,0,0
22.415,79.795,2.4,5.0,LOW,HIGH,OK,0,0
22.415,79.805,3.2,5.7,MODERATE,HIGH,OK,0,0
22.415,79.815,3.7,10.8,HIGH,HIGH,OK,0,0
22.415,79.825,5.7,12.1,HIGH,HIGH,OK,0,0
22.415,79.835,2.2,5.8,MODERATE,HIGH,OK,0,0
22.415,79.845,0.5,2.7,LOW,HIGH,OK,0,0
22.415,79.855,8.6,8.9,MODERATE,HIGH,OK,0,0
22.415,79.865,10.0,9.4,MODERATE,HIGH,OK,0,0
22.415,79.875,12.4,16.8,HIGH,HIGH,OK,0,0
22.415,79.885,3.5,5.8,MODERATE,HIGH,OK,0,0
22.415,79.895,6.1,9.5,MODERATE,HIGH,OK,0,0
22.415,79.905,0.1,5.7,MODERATE,HIGH,OK,0,0
22.415,79.915,4.4,11.1,HIGH,HIGH,OK,0,0
22.415,79.925,25.3,19.3,HIGH,HIGH,OK,0,0
22.415,79.935,21.2,16.4,HIGH,HIGH,OK,0,0
22.415,79.945,1.8,4.2,LOW,HIGH,OK,0,0
22.415,79.955,3.4,7.0,MODERATE,HIGH,OK,0,0
22.415,79.965,5.3,8.4,MODERATE,HIGH,OK,0,0
22.415,79.975,0.1,1.5,LOW,HIGH,OK,0,0
22.415,79.985,5.7,11.0,HIGH,HIGH,OK,0,0
22.415,79.995,3.9,5.8,MODERATE,HIGH,OK,0,0
22.415,80.005,23.6,12.4,HIGH,HIGH,OK,0,0
22.415,80.015,14.6,10.4,HIGH,HIGH,OK,0,0
22.415,80.025,4.4,10.6,HIGH,HIGH,OK,0,0
22.415,80.035,6.6,10.4,HIGH,HIGH,OK,0,0
22.415,80.045,11.3,13.9,HIGH,HIGH,OK,0,0
22.415,80.055,12.0,14.1,HIGH,HIGH,OK,0,0
22.415,80.065,28.3,17.7,HIGH,HIGH,OK,0,0
22.415,80.075,31.6,18.0,HIGH,HIGH,OK,0,0
22.415,80.085,6.1,14.8,HIGH,HIGH,OK,0,0
22.415,80.095,15.8,17.1,HIGH,HIGH,OK,0,0
22.415,80.105,52.3,20.6,HIGH,HIGH,OK,0,0
22.415,80.115,39.7,25.2,HIGH,HIGH,OK,0,0
22.415,80.125,4.2,11.6,HIGH,HIGH,OK,0,0
22.415,80.135,25.1,18.3,HIGH,HIGH,OK,0,0
22.415,80.145,55.5,19.0,HIGH,HIGH,OK,0,0
22.415,80.155,40.9,19.8,HIGH,HIGH,OK,0,0
22.415,80.165,50.6,24.8,HIGH,HIGH,OK,0,0
22.415,80.175,51.0,18.9,HIGH,HIGH,OK,0,0
22.415,80.185,18.0,15.5,HIGH,HIGH,OK,0,0
22.415,80.195,32.9,15.9,HIGH,HIGH,OK,0,0
22.415,80.205,33.7,16.6,HIGH,HIGH,OK,0,0
22.415,80.215,52.7,21.5,HIGH,HIGH,OK,0,0
22.415,80.225,52.5,18.3,HIGH,HIGH,OK,0,0
22.415,80.235,22.4,12.8,HIGH,HIGH,OK,0,0
22.415,80.245,8.1,12.9,HIGH,HIGH,OK,0,0
22.415,80.255,9.7,9.2,MODERATE,HIGH,OK,0,0
22.415,80.265,20.9,15.9,HIGH,HIGH,OK,0,0
22.415,80.275,2.5,10.5,HIGH,HIGH,OK,0,0
22.415,80.285,4.3,9.1,MODERATE,HIGH,OK,0,0
22.415,80.295,12.3,12.2,HIGH,HIGH,OK,0,0
22.415,80.305,7.1,11.4,HIGH,HIGH,OK,0,0
22.415,80.315,28.4,16.1,HIGH,HIGH,OK,0,0
22.415,80.325,16.6,13.4,HIGH,HIGH,OK,0,0
22.415,80.335,50.9,16.5,HIGH,HIGH,OK,0,0
22.415,80.345,40.1,16.9,HIGH,HIGH,OK,0,0
22.415,80.355,38.3,12.6,HIGH,HIGH,OK,0,0
22.415,80.365,29.7,16.6,HIGH,HIGH,OK,0,0
22.415,80.375,56.5,21.7,HIGH,HIGH,OK,0,0
22.415,80.385,22.0,16.5,HIGH,HIGH,OK,0,0
22.415,80.395,34.1,21.0,HIGH,HIGH,OK,0,0
22.415,80.405,2.5,11.0,HIGH,HIGH,OK,0,0
22.415,80.415,27.3,16.2,HIGH,HIGH,OK,0,0
22.415,80.425,38.4,18.9,HIGH,HIGH,OK,0,0
22.415,80.435,37.9,13.7,HIGH,HIGH,OK,0,0
22.415,80.445,73.4,13.1,HIGH,HIGH,OK,0,0
22.415,80.455,62.8,15.0,HIGH,HIGH,OK,0,0
22.415,80.465,79.4,17.7,HIGH,HIGH,OK,0,0
22.415,80.475,29.1,20.8,HIGH,HIGH,OK,0,0
22.415,80.485,69.6,15.4,HIGH,HIGH,OK,0,0
22.415,80.495,48.1,14.7,HIGH,HIGH,OK,0,0
22.415,80.505,79.0,11.7,HIGH,HIGH,OK,0,0
22.415,80.515,47.2,11.6,HIGH,HIGH,OK,0,0
22.415,80.525,68.6,14.0,HIGH,HIGH,OK,0,0
22.415,80.535,89.9,13.9,HIGH,HIGH,OK,0,0
22.415,80.545,56.7,11.8,HIGH,HIGH,OK,0,0
22.415,80.555,76.1,13.7,HIGH,HIGH,OK,0,0
22.415,80.565,80.8,15.7,HIGH,MODERATE,OK,0,0
22.415,80.575,81.9,15.9,HIGH,HIGH,OK,0,0
22.415,80.585,44.2,15.7,HIGH,HIGH,OK,0,0
22.415,80.595,68.6,15.2,HIGH,HIGH,OK,0,0
22.415,80.605,83.6,12.3,HIGH,HIGH,OK,0,0
22.415,80.615,94.4,9.4,MODERATE,HIGH,OK,0,0
22.415,80.625,89.1,9.2,MODERATE,HIGH,OK,0,0
22.415,80.635,65.7,11.6,HIGH,HIGH,OK,0,0
22.415,80.645,65.0,8.3,MODERATE,HIGH,OK,0,0
22.415,80.655,72.9,21.2,HIGH,HIGH,OK,0,0
22.415,80.665,43.6,18.9,HIGH,HIGH,OK,0,0
22.415,80.675,44.3,13.1,HIGH,HIGH,OK,0,0
22.415,80.685,37.0,11.9,HIGH,HIGH,OK,0,0
22.415,80.695,28.0,12.9,HIGH,HIGH,OK,0,0
22.415,80.705,15.1,12.0,HIGH,HIGH,OK,0,0
22.415,80.715,14.4,9.4,MODERATE,HIGH,OK,0,0
22.415,80.725,47.8,12.7,HIGH,HIGH,OK,0,0
22.415,80.735,32.4,9.3,MODERATE,HIGH,OK,0,0
22.415,80.745,13.0,12.2,HIGH,HIGH,OK,0,0
22.415,80.755,63.1,11.5,HIGH,HIGH,OK,0,0
22.415,80.765,68.6,13.4,HIGH,HIGH,OK,0,0
22.415,80.775,74.4,16.0,HIGH,HIGH,OK,0,0
22.415,80.785,65.6,16.9,HIGH,HIGH,OK,0,0
22.415,80.795,63.1,13.6,HIGH,HIGH,OK,0,0
22.415,80.805,77.0,14.2,HIGH,HIGH,OK,0,0
22.415,80.815,70.4,8.3,MODERATE,HIGH,OK,0,0
22.415,80.825,68.3,18.4,HIGH,HIGH,OK,0,0
22.415,80.835,67.2,11.2,HIGH,HIGH,OK,0,0
22.415,80.845,76.3,14.5,HIGH,HIGH,OK,0,0
22.415,80.855,86.7,13.5,HIGH,HIGH,OK,0,0
22.415,80.865,90.7,12.8,HIGH,HIGH,OK,0,0
22.415,80.875,67.9,17.6,HIGH,HIGH,OK,0,0
22.415,80.885,86.1,10.5,HIGH,HIGH,OK,0,0
22.415,80.895,82.8,12.9,HIGH,HIGH,OK,0,0
22.415,80.905,87.4,10.4,HIGH,HIGH,OK,0,0
22.415,80.915,70.2,12.2,HIGH,HIGH,OK,0,0
22.415,80.925,72.9,10.2,HIGH,HIGH,OK,0,0
22.415,80.935,76.3,21.3,HIGH,HIGH,OK,0,0
22.415,80.945,88.0,16.3,HIGH,HIGH,OK,0,0
22.415,80.955,78.0,18.3,HIGH,HIGH,OK,0,0
22.415,80.965,73.6,12.4,HIGH,HIGH,OK,0,0
22.415,80.975,92.6,10.3,HIGH,MODERATE,OK,0,0
22.415,80.985,93.0,7.2,MODERATE,MODERATE,OK,0,0
22.415,80.995,93.8,4.8,LOW,HIGH,OK,0,0
22.425,78.505,63.2,13.0,HIGH,MODERATE,OK,0,0
22.425,78.515,59.2,17.9,HIGH,LOW,OK,0,0
22.425,78.525,58.0,17.4,HIGH,HIGH,OK,0,0
22.425,78.535,8.3,11.4,HIGH,HIGH,OK,0,0
22.425,78.545,11.7,11.9,HIGH,HIGH,OK,0,0
22.425,78.555,27.8,20.3,HIGH,HIGH,OK,0,0
22.425,78.565,27.1,17.7,HIGH,HIGH,OK,0,0
22.425,78.575,1.9,7.1,MODERATE,HIGH,OK,0,0
22.425,78.585,12.2,11.4,HIGH,HIGH,OK,0,0
22.425,78.595,33.6,17.8,HIGH,HIGH,OK,0,0
22.425,78.605,31.9,17.9,HIGH,HIGH,OK,0,0
22.425,78.615,61.5,21.4,HIGH,HIGH,OK,0,0
22.425,78.625,43.2,12.6,HIGH,HIGH,OK,0,0
22.425,78.635,65.9,9.4,MODERATE,HIGH,OK,0,0
22.425,78.645,70.5,14.7,HIGH,HIGH,OK,0,0
22.425,78.655,58.3,18.4,HIGH,HIGH,OK,0,0
22.425,78.665,47.1,12.9,HIGH,HIGH,OK,0,0
22.425,78.675,26.5,14.6,HIGH,HIGH,OK,0,0
22.425,78.685,12.5,12.5,HIGH,HIGH,OK,0,0
22.425,78.695,32.3,11.3,HIGH,HIGH,OK,0,0
22.425,78.705,45.8,12.1,HIGH,HIGH,OK,0,0
22.425,78.715,48.3,14.9,HIGH,HIGH,OK,0,0
22.425,78.725,40.8,9.3,MODERATE,HIGH,OK,0,0
22.425,78.735,25.3,14.5,HIGH,HIGH,OK,0,0
22.425,78.745,39.4,15.2,HIGH,HIGH,OK,0,0
22.425,78.755,37.1,15.7,HIGH,HIGH,OK,0,0
22.425,78.765,70.1,12.6,HIGH,LOW,OK,0,0
22.425,78.775,64.1,10.6,HIGH,MODERATE,OK,0,0
22.425,78.785,46.2,16.2,HIGH,MODERATE,OK,0,0
22.425,78.795,64.4,15.5,HIGH,MODERATE,OK,0,0
22.425,78.805,61.6,14.5,HIGH,MODERATE,OK,0,0
22.425,78.815,54.0,12.8,HIGH,HIGH,OK,0,0
22.425,78.825,48.7,15.0,HIGH,HIGH,OK,0,0
22.425,78.835,76.0,11.0,HIGH,LOW,OK,0,0
22.425,78.845,35.1,17.5,HIGH,HIGH,OK,0,0
22.425,78.855,12.1,10.2,HIGH,HIGH,OK,0,0
22.425,78.865,24.0,13.8,HIGH,HIGH,OK,0,0
22.425,78.875,33.1,13.2,HIGH,MODERATE,OK,0,0
22.425,78.885,16.3,8.2,MODERATE,MODERATE,OK,0,0
22.425,78.895,17.0,9.5,MODERATE,MODERATE,OK,0,0
22.425,78.905,41.1,16.1,HIGH,MODERATE,OK,0,0
22.425,78.915,12.1,9.7,MODERATE,MODERATE,OK,0,0
22.425,78.925,44.1,15.8,HIGH,MODERATE,OK,0,0
